Year,Genre encoded,Votes encoded,Director encoded,Actor 1 encoded,Actor 2 encoded,Actor 3 encoded,Predicted_Rating
2008,5.6,6.5,5.6,5.9,6.5,5.9,6.2838106
1942,6.1,5.8,5.7,5.8,5.8,6.4,5.7850137
2019,5.7,5.6,6.4,7.5,7.5,7.5,7.6092997
1987,5.9,5.8,6.9,6.3,5.8,5.8,6.1388583
1950,5.1,6.0,6.6,6.6,6.8,5.9,7.024253
1980,5.6,5.6,4.9,5.8,5.9,5.8,5.3122435
2015,5.9,7.9,6.9,7.9,6.9,7.0,7.7626367
1961,5.6,5.8,6.2,5.8,5.6,5.7,5.655249
1976,5.7,5.8,5.8,4.5,6.0,5.8,5.4318614
1990,6.0,5.8,5.3,6.2,6.1,5.6,5.69818
2013,5.3,5.2,5.7,4.8,6.1,5.2,5.068902
1971,5.0,6.0,6.0,5.9,6.4,6.8,6.5080175
2007,6.0,5.4,5.7,5.8,5.8,5.9,5.6634927
2017,5.7,5.7,5.6,5.5,4.8,6.2,5.4945145
1939,6.0,6.4,3.3,6.0,5.9,5.9,4.1618567
1979,5.9,5.1,6.3,6.3,6.9,5.8,6.7263427
1978,6.0,5.8,5.2,6.0,5.9,5.9,5.6855702
2018,6.0,6.0,8.0,8.0,4.3,6.9,7.0293264
1981,5.7,5.6,5.6,5.8,5.9,4.9,5.190921
1933,6.0,5.8,5.8,5.8,5.8,5.8,5.7946625
1971,5.8,5.2,7.1,6.3,5.6,6.6,6.4533963
2014,6.0,5.8,6.4,5.8,5.8,5.8,5.8135133
1955,5.6,5.8,5.9,6.0,5.9,5.9,5.7730246
1934,6.0,5.8,5.8,6.0,5.9,5.9,5.7884727
2004,5.5,5.7,3.4,3.8,3.9,4.9,3.4070547
2020,6.0,5.8,5.8,5.8,5.8,5.8,5.79484
1942,6.0,5.8,6.0,6.0,5.9,5.9,5.7916594
1972,6.2,5.4,6.2,5.9,6.4,6.2,6.2393885
1985,5.5,5.8,5.8,5.7,5.8,6.1,5.7580304
1972,5.7,5.8,5.5,5.8,5.1,5.8,5.572203
1976,6.0,5.8,5.8,7.0,5.8,5.5,5.930147
2000,6.2,3.0,3.0,5.2,4.7,5.4,2.6510177
1955,6.4,7.9,7.2,7.0,7.1,7.4,8.055538
1979,6.1,5.7,5.9,5.7,5.7,6.0,5.7408657
1985,5.6,5.8,5.9,6.0,6.0,6.3,5.8602524
2019,7.0,5.8,5.8,6.0,5.9,5.9,5.939388
1979,6.1,5.7,6.6,5.7,5.9,6.0,6.1826963
1996,5.0,5.3,5.2,5.6,5.7,5.7,5.2551484
1964,5.7,5.8,5.8,5.8,5.8,5.8,5.7816477
1988,6.0,5.8,5.5,5.8,6.0,5.9,5.7777066
1992,5.3,7.1,5.5,7.1,6.3,6.0,7.2189894
2012,5.1,5.8,6.8,6.2,6.8,6.8,6.6145315
2020,6.0,7.8,6.8,7.8,6.3,7.8,8.040592
1941,5.8,5.8,5.8,7.0,6.6,6.1,6.425851
2019,5.7,5.8,5.8,6.3,5.8,6.2,5.880261
1962,5.7,5.8,5.8,5.7,5.8,5.8,5.7653847
1964,6.4,6.0,6.6,6.8,6.8,6.2,7.043578
2017,5.7,5.8,6.4,5.8,5.8,5.8,5.797332
2006,5.1,3.5,4.7,5.4,4.6,3.9,3.6166494
1949,6.0,5.8,5.8,5.8,6.6,5.9,5.8237057
1971,5.9,6.4,6.3,5.7,6.2,6.1,6.618201
1997,5.1,5.6,4.4,4.6,4.9,5.4,4.0891247
2011,6.0,6.1,9.1,9.1,9.1,6.7,9.359077
2015,5.5,5.1,3.6,4.6,2.9,2.9,2.7082367
2003,5.7,5.8,5.8,5.8,5.9,5.9,5.8282223
2016,6.0,5.8,5.8,6.0,5.9,5.9,5.7936525
1995,6.1,6.0,5.2,5.3,5.9,5.4,5.477356
1937,6.0,5.8,5.8,5.8,6.0,5.8,5.810785
2015,6.0,5.8,5.8,5.8,5.8,5.9,5.793188
1975,6.2,6.6,7.0,6.5,6.3,7.0,7.201396
2009,6.4,5.2,4.4,4.3,5.3,5.6,4.446216
2014,5.7,6.1,6.0,5.4,6.1,5.4,5.903915
1986,6.0,5.6,6.0,5.5,6.0,6.1,5.771446
1985,6.0,5.8,5.8,5.9,5.5,5.8,5.834916
2017,4.1,3.3,4.7,4.2,4.6,6.5,3.946253
2019,5.8,5.8,6.1,5.8,5.8,6.2,5.814903
2013,5.4,5.8,5.8,5.8,5.8,5.8,5.8082733
1954,6.4,5.8,6.5,6.0,6.3,6.5,6.288661
1972,5.5,5.7,6.0,5.3,5.9,5.9,5.2691693
2013,6.0,5.7,6.7,6.7,5.6,5.8,6.2551484
1979,5.6,5.8,5.5,6.0,5.9,5.9,5.7342305
1936,6.0,5.8,5.8,6.3,5.8,5.8,5.798831
2020,5.7,5.4,6.0,6.1,5.3,6.1,5.8588133
1938,6.0,5.8,5.6,6.0,5.9,5.9,5.7562594
2021,5.6,5.8,4.4,6.2,5.8,5.8,5.7630386
1986,6.0,5.9,6.2,6.0,5.3,5.6,5.97658
2014,5.9,5.3,5.3,5.6,5.1,5.7,5.153018
1988,5.6,6.8,5.3,5.3,5.6,5.6,6.149384
2021,5.7,5.8,6.3,6.0,5.6,5.9,5.7827363
1968,5.9,5.8,6.2,6.0,6.0,6.0,5.8874307
1976,5.0,6.0,5.3,5.6,5.9,5.3,5.4703646
2017,6.4,5.8,5.9,6.0,5.9,5.9,5.827205
2004,5.6,5.8,5.9,6.0,5.9,5.9,5.827567
1978,5.6,5.8,6.4,5.7,6.3,6.3,6.144743
1976,5.9,5.8,6.3,6.3,6.7,6.0,6.2667465
1966,5.8,5.8,7.1,6.1,6.2,6.1,6.4153304
1989,5.7,5.8,5.8,6.0,5.9,5.9,5.778323
1947,6.0,5.8,5.9,5.9,5.8,6.0,5.7841597
2008,5.7,5.4,4.6,4.4,4.9,4.4,4.114288
1963,5.6,6.3,6.3,6.1,6.8,6.1,6.5739264
1984,5.9,5.8,5.8,5.7,6.0,5.0,5.7246475
2008,5.9,6.0,4.7,6.4,5.8,6.1,5.693077
1958,5.8,5.8,5.8,5.8,6.2,6.0,5.825141
2013,5.6,5.8,5.8,5.8,5.8,5.8,5.7946587
1954,6.0,5.8,6.2,5.8,5.7,6.3,5.8682823
1970,6.0,5.7,7.0,6.3,6.2,6.1,6.804342
1975,7.2,7.8,7.1,5.8,6.4,6.5,8.011291
2020,6.0,5.6,6.4,6.0,5.9,5.9,6.1155844
1956,6.0,5.8,5.9,5.8,5.8,6.0,5.777855
1989,5.6,6.2,5.6,5.7,5.5,6.2,5.836513
1991,7.3,8.0,8.0,6.3,6.4,5.9,8.270359
1935,6.0,5.8,6.0,5.9,6.0,5.8,5.8089104
2020,5.7,5.1,5.8,5.8,5.1,5.8,5.448739
1975,5.8,5.8,6.4,6.0,6.7,5.9,6.152335
2000,5.7,5.8,5.8,5.8,5.9,5.9,5.81572
1996,5.6,5.7,4.5,5.3,3.6,5.8,3.981816
1982,5.7,5.8,5.9,5.8,6.3,5.7,5.838769
1992,5.0,6.4,5.1,5.2,5.1,5.2,5.092087
1968,5.6,5.7,6.1,6.0,6.0,6.4,6.0815234
2016,5.8,6.4,5.7,6.5,5.8,5.7,5.974438
1945,5.9,5.7,6.4,6.2,5.2,7.3,6.575949
1978,6.0,6.0,7.0,6.7,7.4,7.4,7.501414
1965,6.0,5.8,5.8,5.8,5.9,5.9,5.778694
1988,5.7,5.8,5.9,5.8,5.6,5.8,5.803152
1963,5.9,5.4,6.9,6.0,6.3,6.4,6.72246
1951,6.0,5.7,6.0,6.0,6.1,5.8,6.060819
1956,6.0,5.8,5.2,5.8,5.7,6.0,5.671565
1961,6.0,5.8,5.8,5.8,5.8,5.9,5.7773848
2017,5.9,5.9,7.5,7.5,7.5,7.5,7.484349
1995,5.7,5.8,5.5,5.8,5.5,5.8,5.752932
1965,5.6,5.8,6.2,6.4,5.8,6.2,6.0381413
2007,5.8,5.8,5.8,5.8,5.8,5.8,5.7929397
2017,5.7,5.8,5.8,6.6,5.8,5.8,5.8490324
1991,5.9,5.5,5.5,6.9,5.0,5.8,5.56018
2010,6.2,6.4,5.9,6.8,6.0,6.8,6.556768
1993,5.6,5.8,5.8,5.8,5.8,5.3,5.812614
1976,5.6,5.8,5.2,5.8,5.4,5.8,5.6628103
2000,5.7,5.1,5.2,5.3,4.8,6.0,4.8753266
2018,6.4,5.8,5.8,5.8,5.9,5.9,5.805807
2006,5.5,3.3,3.3,5.0,5.2,3.3,2.9813247
1996,5.5,5.7,5.4,5.3,4.9,5.2,4.687639
1978,5.6,5.8,5.9,6.0,5.9,5.9,5.790531
1999,5.7,5.8,5.8,5.8,5.9,5.9,5.8207107
1957,6.1,5.8,5.8,6.2,5.5,5.8,5.7597504
2011,5.9,6.8,5.6,6.8,6.3,5.2,6.1867447
2019,5.8,5.8,5.8,6.3,5.3,5.8,5.816513
1994,5.5,5.7,5.4,6.1,5.7,5.4,5.423273
1943,5.8,5.6,5.8,5.8,5.3,5.5,5.2679367
1967,5.9,6.1,6.6,7.3,6.5,6.6,7.2963033
1943,6.0,5.8,6.1,6.5,6.3,5.8,6.0236397
2018,5.7,5.8,5.8,5.8,5.8,5.8,5.797701
1994,5.5,5.7,5.5,5.3,5.3,5.6,5.0031233
2013,5.6,4.9,4.6,4.6,6.0,5.5,4.295958
1993,5.9,5.7,4.9,5.0,5.0,5.9,4.9534664
1982,6.0,5.7,5.7,6.0,5.9,6.4,6.018612
2020,5.6,6.5,6.1,6.0,5.3,6.2,6.302373
1998,5.5,4.7,4.9,5.1,5.3,5.4,4.4900794
1966,5.8,5.7,7.4,6.2,6.2,6.4,7.086112
2007,6.1,7.2,7.2,5.6,7.2,7.2,7.349055
2004,6.0,6.1,6.4,5.3,6.3,5.0,6.152741
1988,6.0,5.8,5.8,5.8,6.0,5.3,5.779872
2019,5.8,5.8,5.8,5.8,5.8,5.8,5.7967434
1994,6.0,5.8,5.6,4.8,4.9,4.2,4.75218
1957,6.0,5.8,6.4,6.0,5.9,5.9,5.892251
1947,6.0,5.8,6.1,6.2,5.8,5.9,5.8071294
2017,5.7,5.2,6.8,6.8,6.8,6.8,6.7340493
1968,6.1,8.1,6.2,6.1,6.4,6.1,7.82697
2012,6.1,5.7,6.2,5.7,5.2,7.1,6.207029
1979,6.6,5.7,6.3,6.1,6.0,6.0,6.4961715
2016,5.8,5.5,6.1,6.2,6.1,6.1,6.1888995
1943,6.0,5.4,6.0,5.4,5.7,6.0,5.0431485
2010,5.3,5.9,5.1,5.8,5.1,4.0,4.3889065
1946,6.0,5.8,5.8,5.8,5.9,5.9,5.7880454
1937,5.6,5.8,5.8,5.8,5.8,5.8,5.79464
1990,5.3,6.2,5.2,5.3,5.4,5.1,4.994129
1987,5.6,5.8,6.0,5.8,5.9,5.9,5.7919803
2019,5.5,6.2,6.0,5.0,6.2,6.2,6.0257115
1982,5.7,5.8,5.8,5.8,5.8,5.3,5.8077345
2007,4.1,5.1,3.6,3.6,5.4,3.6,3.561658
1956,6.0,5.8,5.8,5.8,6.0,5.9,5.801709
2021,5.7,5.1,3.5,6.2,3.9,3.5,3.7198298
2005,5.5,5.1,5.6,5.2,5.7,5.2,4.748723
2018,5.6,7.2,6.3,5.5,5.2,6.3,7.050403
1961,6.0,5.7,6.2,6.2,6.3,6.3,6.4599333
1949,6.0,5.8,5.8,6.0,5.9,5.9,5.7826366
2000,5.3,5.7,5.4,3.8,4.1,5.4,3.7432604
1979,6.1,5.7,4.7,5.7,5.7,5.7,5.1405735
2000,5.6,5.8,5.8,5.8,5.4,5.2,5.7311172
2016,5.9,7.5,7.6,5.9,6.3,6.6,7.4867077
1947,5.5,5.8,5.8,5.8,5.8,5.8,5.7701077
2019,5.5,5.8,5.5,5.1,5.8,5.9,5.6496067
2017,5.7,6.0,5.8,5.7,5.7,6.1,5.9643803
1958,6.0,5.8,5.8,5.9,5.9,6.1,5.7819495
2011,5.6,5.8,5.3,5.8,5.8,6.2,5.7569847
2005,5.6,5.8,5.8,6.0,5.9,5.9,5.8055863
1975,5.9,6.1,6.1,7.0,7.8,6.9,7.5451016
1985,5.5,5.7,5.9,6.0,6.0,5.9,5.8368926
1991,5.6,5.8,5.2,5.3,5.1,5.7,5.2183533
1956,5.7,5.8,6.3,6.0,5.9,5.5,5.7725754
2014,5.5,6.3,5.9,5.9,5.9,5.9,6.0184402
2016,8.2,8.7,8.7,8.7,8.7,8.7,8.793229
1959,5.8,5.8,5.7,6.0,5.9,6.0,5.780906
2018,6.0,5.9,8.1,8.1,8.1,8.1,8.103723
2010,5.6,5.8,4.8,4.8,5.5,5.2,5.050736
1957,6.0,5.8,5.8,5.8,5.8,5.9,5.77587
1953,6.0,5.8,6.5,6.0,6.5,6.2,6.1979814
2014,4.8,4.6,2.4,3.7,3.5,2.4,2.713229
2005,5.9,5.1,6.0,6.0,6.6,4.6,5.2463517
1972,6.0,5.8,5.8,5.8,5.8,6.9,5.8773003
1958,6.1,5.8,5.5,5.8,5.6,5.8,5.6972632
1997,5.6,5.7,6.0,5.7,5.3,5.0,5.0651517
1970,5.9,6.3,7.0,6.0,6.1,6.1,6.7659297
2016,5.6,4.4,6.4,6.1,4.6,4.6,4.74423
2005,5.9,5.7,4.9,5.9,5.3,5.6,5.184468
2017,6.0,5.8,5.1,5.8,5.8,5.8,5.8074055
1948,6.0,5.8,5.8,6.0,5.9,5.9,5.7826366
1971,5.5,6.3,5.9,6.3,6.1,6.2,6.3514395
1971,5.7,5.8,5.8,5.8,6.2,5.7,5.829924
1938,6.0,5.8,5.9,5.9,5.9,5.9,5.793161
2003,5.3,4.8,4.9,5.3,3.9,5.1,4.0913167
1978,6.7,5.4,5.7,5.4,5.9,5.7,5.6925716
1970,5.6,5.7,5.9,6.3,5.7,6.0,5.7364497
2017,6.3,8.0,7.3,7.1,5.7,7.7,8.015068
2021,6.8,5.8,6.1,5.7,6.1,6.3,6.034022
2021,6.0,5.8,5.8,5.8,5.9,5.9,5.794333
2008,5.3,6.4,4.8,5.1,5.2,6.4,5.0340695
1984,5.9,5.7,6.0,6.2,4.9,5.9,5.7802343
2004,5.8,5.8,5.8,5.4,6.3,5.3,5.807067
2006,5.8,5.8,5.8,5.8,5.8,5.8,5.821536
1971,6.0,6.1,7.1,6.3,6.4,6.4,7.019132
1997,6.0,6.2,5.1,4.2,4.9,4.7,4.5319395
1983,5.5,5.8,6.4,6.0,6.4,5.4,5.964103
1987,6.1,6.0,6.2,4.8,5.6,5.4,5.783139
1959,5.6,5.7,6.7,6.7,6.1,6.5,6.710744
1960,6.0,5.8,6.6,5.9,5.3,6.1,5.9317756
1934,6.0,5.6,5.8,6.5,6.3,6.1,6.2921934
1983,5.6,6.1,4.9,5.3,6.3,5.6,5.330001
2007,5.7,5.8,5.2,5.3,5.1,5.0,5.272295
1966,5.7,5.9,5.5,5.7,6.2,6.1,5.8949637
1978,6.0,5.8,5.8,5.8,5.3,5.8,5.804719
2006,5.5,5.9,4.8,4.9,5.6,5.1,4.917314
2009,6.0,5.8,5.8,5.8,5.9,5.8,5.820422
1984,5.6,5.8,6.0,5.7,5.8,5.5,5.7362475
2014,6.2,5.8,6.2,6.2,5.9,5.9,5.88151
2018,5.7,5.8,6.3,5.8,5.8,5.8,5.751417
2019,5.8,5.8,5.8,6.0,5.9,5.9,5.7943273
1972,5.5,5.1,6.0,6.4,6.2,6.1,6.098416
1987,5.5,5.2,4.2,6.0,5.1,6.2,4.748197
2012,6.3,7.9,5.9,6.8,7.9,7.9,8.037765
1970,6.0,5.8,5.9,6.2,5.8,5.9,5.7989087
2004,5.5,3.7,4.8,4.8,5.0,5.1,3.643227
2008,5.7,3.6,4.3,4.2,6.0,5.4,3.7004886
1985,6.0,5.9,5.2,6.4,5.6,6.2,6.0625806
2021,5.7,5.8,5.8,6.0,5.8,5.8,5.7942166
2002,5.9,5.4,4.7,6.6,5.8,5.9,5.4570374
1987,6.0,5.8,5.8,5.3,5.9,5.9,5.740421
1993,5.8,5.6,5.7,5.5,6.7,4.5,5.2245083
1993,5.6,5.9,5.3,4.8,5.0,5.2,5.071036
2013,7.0,5.8,5.8,6.0,5.9,5.9,5.939388
2018,6.0,5.9,7.1,6.8,7.1,7.1,7.012392
1953,6.0,5.8,6.0,5.6,5.8,6.4,5.8055053
1991,6.0,5.9,7.0,6.5,5.8,6.2,6.6245756
1999,5.6,5.2,4.4,5.2,5.4,5.7,4.5621915
1945,6.0,5.8,6.1,5.9,6.2,5.9,5.841936
2009,6.0,5.8,6.3,6.3,6.3,6.3,6.2237697
2019,6.0,5.8,5.8,6.0,5.9,5.9,5.7936525
1937,6.0,5.8,5.8,5.9,5.8,5.8,5.7946625
1952,6.0,5.8,5.8,6.1,6.2,5.9,5.826066
2009,6.0,5.4,5.1,6.3,5.8,5.1,5.4407244
2019,6.0,5.8,5.8,5.8,6.4,5.8,5.7869396
2002,5.9,5.3,5.5,5.4,5.5,5.1,5.000838
1998,6.0,5.3,4.5,4.0,6.0,3.4,3.473122
2015,6.4,5.8,5.8,6.0,5.9,5.9,5.803898
1978,6.0,5.8,5.8,5.7,5.8,5.8,5.7795334
1989,6.4,6.8,7.0,5.5,6.2,5.9,7.158546
1982,6.1,5.7,5.5,5.3,5.9,4.9,4.82834
1957,6.0,5.8,6.0,5.8,5.9,6.1,5.7981477
2007,5.7,5.7,5.5,6.6,6.0,5.5,5.662669
2003,5.6,6.0,4.0,5.0,5.0,4.0,4.0378447
1962,6.4,5.7,7.1,6.8,6.8,6.5,7.1932955
2019,6.0,6.1,7.6,7.1,5.7,6.4,7.225279
2018,5.7,5.8,5.8,5.8,5.8,5.8,5.797701
2016,6.1,7.7,5.8,5.9,6.9,6.6,7.6175294
2009,5.5,5.8,5.7,6.1,5.7,5.8,5.795462
2011,5.6,5.2,5.8,5.2,5.8,4.5,4.7663693
2019,6.4,5.8,5.8,6.0,5.9,5.9,5.803898
2012,5.7,5.6,4.2,4.2,4.2,4.2,3.9874716
2007,5.6,5.6,5.3,5.3,5.5,5.5,4.9040995
2020,5.6,5.8,5.8,6.0,5.9,5.9,5.793069
2005,5.6,5.8,5.8,5.8,5.9,5.9,5.8074956
1992,6.0,5.8,7.2,6.5,6.4,7.5,7.1685524
1970,6.1,5.8,6.4,6.3,6.7,6.4,6.4616346
1999,6.0,5.0,5.1,6.7,5.3,6.1,5.636185
1971,6.0,5.8,5.8,7.0,5.8,5.8,6.020191
1957,6.0,5.8,5.7,6.7,6.3,6.3,6.1940084
1949,6.1,5.8,5.8,5.9,6.0,5.8,5.7989984
2019,5.7,5.8,6.4,5.8,5.8,5.8,5.769765
2022,5.8,5.8,5.8,5.4,5.8,6.9,5.8461046
1978,5.5,5.8,5.6,6.0,5.9,5.7,5.6567554
1953,6.0,5.8,5.6,5.8,5.9,5.9,5.7540765
1998,5.6,5.8,5.8,5.8,5.9,5.9,5.8123555
1966,6.0,5.8,5.8,5.8,5.9,6.2,5.784826
2015,5.8,5.8,5.9,5.5,6.3,5.3,5.7875433
1971,5.6,5.7,5.8,6.0,5.9,6.0,5.7348385
2001,5.8,5.8,5.8,5.7,5.8,5.8,5.8023286
1971,5.4,5.8,5.9,5.9,5.8,5.7,5.7710395
1975,5.3,6.4,5.4,6.0,6.2,6.1,6.176809
1979,6.1,5.5,5.8,6.4,6.9,6.2,6.555475
2014,5.6,6.0,5.9,5.5,5.9,5.1,5.7855577
1952,6.0,5.8,6.3,5.8,5.8,5.8,5.756043
1993,5.6,5.8,5.8,5.8,5.8,5.8,5.812122
2006,5.7,8.1,6.4,6.9,6.1,6.6,8.009077
1972,6.0,5.8,6.1,5.8,5.8,5.8,5.778083
2020,5.7,5.9,6.8,6.9,8.6,8.6,8.208016
1967,6.0,5.8,5.9,5.8,5.8,5.9,5.7822556
1977,6.0,6.0,6.5,6.6,5.5,6.6,6.8068423
1990,5.8,5.8,5.9,6.4,6.0,6.1,5.890678
1957,6.0,5.8,5.8,5.8,6.0,5.8,5.7958674
1957,6.0,5.8,5.8,5.8,6.1,5.9,5.799219
1958,6.0,5.8,6.4,5.8,5.9,5.9,5.839089
2019,6.0,5.8,5.8,5.8,6.3,5.8,5.802782
1979,6.1,5.9,7.5,7.0,7.5,7.0,7.543801
1965,5.6,5.8,5.8,5.9,5.8,5.9,5.7745347
1947,6.0,5.7,7.7,7.7,5.9,5.9,7.991989
2011,5.5,5.3,3.2,4.9,4.4,5.4,3.5776837
1960,6.0,5.8,5.9,6.0,5.9,5.9,5.777847
1990,5.7,5.8,5.8,5.8,5.8,5.8,5.778828
2012,6.1,6.4,6.4,4.8,6.3,6.4,6.3087873
2021,7.0,7.4,9.3,6.5,9.3,9.3,8.74268
1989,5.6,5.8,5.1,5.2,5.5,5.5,5.116713
2009,5.7,5.7,4.3,4.3,5.8,4.3,4.5668483
2003,5.5,5.6,4.1,6.0,5.7,5.7,5.03449
1995,5.6,5.8,6.2,6.1,5.7,5.4,5.854289
1973,5.7,5.8,5.9,5.8,5.8,5.8,5.8074546
2019,6.4,5.8,5.8,6.0,5.9,5.9,5.803898
2011,5.8,7.3,5.4,7.3,7.3,6.8,7.5955153
1989,5.6,5.5,5.2,5.7,5.7,5.3,5.167906
1983,5.8,5.4,5.9,6.4,5.9,6.2,6.3096123
1931,6.1,5.7,6.0,6.2,6.2,6.2,6.346682
1954,6.0,6.1,6.3,6.4,7.3,7.3,7.475017
2020,6.6,7.6,6.3,7.6,7.6,7.6,7.835376
2014,5.6,6.6,8.0,6.0,6.3,6.6,7.5003905
1934,6.0,5.8,5.8,5.8,5.9,5.9,5.793161
2021,5.5,5.8,5.9,6.0,5.9,5.9,5.7835298
1984,5.5,5.9,5.1,5.7,5.4,5.3,5.212076
1934,5.5,5.8,5.8,6.0,5.8,6.1,5.669263
1956,5.0,5.8,6.0,5.9,6.1,5.8,5.767203
2020,5.7,6.1,8.9,8.9,8.9,8.9,9.061183
1983,6.0,5.8,5.8,5.8,5.8,6.6,5.8753986
1953,6.0,5.8,5.8,5.8,6.2,6.0,5.827728
2015,6.5,6.5,5.3,6.1,6.8,6.7,6.536308
2001,5.7,5.8,5.8,5.8,4.8,5.8,5.784358
1958,6.0,5.8,6.2,6.4,6.4,5.8,6.104949
1988,6.1,5.7,5.3,5.3,6.0,6.0,5.4046035
2014,6.0,6.6,4.7,4.4,4.7,4.7,4.6610785
2021,5.3,5.8,5.8,5.8,5.6,5.4,5.7513566
1969,5.5,5.8,6.2,6.0,6.2,6.2,6.014904
1956,6.0,5.8,6.4,5.8,6.0,6.1,5.9286737
2011,5.6,5.2,6.3,5.2,5.5,5.5,5.195152
1989,6.0,5.8,5.8,6.0,5.9,5.9,5.7779355
2011,5.6,6.2,6.1,5.4,4.7,5.8,5.8623695
1941,6.0,5.8,5.8,5.8,6.2,5.9,5.837766
1955,5.8,5.8,5.8,5.8,5.8,5.7,5.766703
2014,5.9,5.8,5.8,6.0,5.9,5.9,5.792241
1998,5.7,5.9,6.1,5.9,5.6,5.6,5.9234843
2003,5.8,5.8,5.2,5.8,5.8,5.8,5.8373365
2005,6.0,7.6,7.6,7.6,5.4,7.6,7.85588
1980,5.6,7.0,5.4,5.9,6.0,6.6,6.874138
2019,6.0,5.5,6.6,6.6,6.3,5.9,6.5037284
1986,6.0,5.8,6.0,5.7,5.1,6.0,5.715349
1961,6.7,5.4,5.9,6.1,6.0,6.4,6.427898
2010,6.2,6.7,7.3,6.8,6.7,6.4,7.048785
1986,6.0,5.8,5.7,5.8,5.8,5.6,5.7551994
2021,5.3,5.8,5.8,5.8,5.8,5.8,5.8018303
1957,6.0,5.8,6.1,6.1,6.4,6.2,6.0158787
1981,6.0,5.7,5.5,5.6,5.6,5.8,5.4209895
2007,5.6,6.1,7.3,9.2,6.0,6.3,8.363026
1951,5.7,5.7,6.5,7.3,5.9,5.7,6.7223177
1989,5.7,5.8,5.8,5.8,5.9,5.9,5.7802324
1961,5.6,5.8,6.0,5.8,5.8,6.1,5.7851024
2014,5.8,4.8,6.7,6.1,6.3,6.1,6.172334
2011,5.0,4.8,5.4,5.3,4.8,5.4,4.642323
1937,6.0,5.8,5.8,6.0,5.8,5.9,5.7882133
2003,5.7,5.6,4.6,5.5,5.1,4.5,4.5947433
1987,5.7,5.7,5.3,5.5,5.3,6.3,5.4367414
1991,5.6,5.8,5.8,5.8,6.2,6.0,5.812651
2019,6.0,5.8,5.8,5.8,5.8,5.8,5.7960687
1990,6.0,5.8,5.2,6.4,5.6,5.9,5.7271314
2021,5.7,5.8,6.6,6.6,5.8,5.8,5.9897676
1937,6.0,5.8,5.8,5.8,5.9,5.9,5.793161
1991,5.5,5.9,5.0,5.2,5.6,5.3,4.8458304
2006,5.7,5.8,5.8,5.8,5.4,4.9,5.6846275
1992,6.0,5.8,6.6,5.7,5.9,5.9,5.994318
1977,5.7,5.9,6.0,6.1,5.5,5.8,5.9584765
2010,6.3,5.1,7.6,6.3,5.9,6.3,7.307871
2021,6.0,5.8,5.8,5.8,5.8,5.8,5.79484
1986,5.7,5.7,6.3,5.6,6.2,4.9,5.2134767
1975,6.0,5.4,5.9,6.0,6.5,6.5,6.2385654
2019,5.5,5.6,5.6,6.0,5.6,5.6,5.4059124
1997,6.4,5.7,5.2,5.8,5.2,5.2,5.0155845
2016,5.3,6.1,6.6,5.8,5.9,5.9,6.2517996
2001,6.0,5.6,5.8,5.0,5.8,5.4,5.509973
2005,5.9,5.1,5.6,5.2,5.8,3.9,3.971048
1974,5.9,5.8,5.9,5.8,4.9,6.3,5.7636867
1993,5.6,5.8,5.8,5.5,5.9,5.9,5.783044
1994,5.4,5.3,4.8,5.5,6.3,4.5,4.5103626
1965,5.7,5.8,5.8,5.8,6.0,5.8,5.7967057
1955,6.0,5.8,5.9,5.8,6.0,5.8,5.796453
2020,6.0,5.4,5.2,5.4,6.7,6.7,5.7870727
1956,5.5,5.6,5.5,5.8,5.6,5.7,5.0525055
2010,5.9,6.0,4.6,5.6,5.6,3.3,3.9790602
2008,5.5,1.4,4.1,1.4,4.2,4.6,1.3108345
1992,5.9,6.8,7.0,6.6,6.3,8.0,7.499566
2006,5.8,5.8,5.8,5.4,5.8,5.8,5.811007
1955,5.6,5.8,6.4,6.0,5.8,6.1,5.906794
1981,5.6,5.8,6.1,6.0,5.9,5.9,5.801893
1962,6.2,6.4,6.2,6.0,6.4,6.2,6.8229623
2021,6.0,6.0,7.4,5.3,7.4,5.9,7.279547
1992,5.7,5.8,4.1,5.5,3.3,5.5,4.388323
2011,6.1,5.8,5.2,5.9,5.8,5.8,5.75397
2019,6.4,5.8,6.8,5.8,5.9,5.9,6.012688
1979,6.0,5.9,5.4,6.3,6.1,5.7,5.7535987
2017,5.9,6.2,5.7,5.7,6.3,6.0,6.1588855
1944,6.0,5.6,6.1,6.2,6.1,6.0,6.382731
2019,5.9,5.8,5.8,6.0,5.9,5.9,5.792241
1948,5.8,5.8,6.0,6.0,5.8,6.0,5.79914
1959,6.0,5.4,6.0,6.0,6.5,6.1,5.996537
1970,5.8,5.7,5.3,6.0,6.0,6.4,5.8511114
2013,5.3,4.8,6.6,5.8,5.6,5.6,5.01581
1958,5.8,5.8,6.5,6.3,6.0,6.0,6.0532765
1935,6.0,5.8,5.8,5.8,6.0,5.9,5.8166265
1986,5.6,6.3,5.8,6.3,5.5,6.0,6.082621
2020,5.9,5.8,6.0,5.9,5.8,5.8,5.784221
2006,5.4,5.9,5.9,5.9,5.7,5.9,5.957664
2022,5.8,5.8,5.8,5.8,5.8,5.9,5.788467
1961,6.0,5.8,7.0,5.8,5.7,5.8,6.0425878
2012,5.3,5.8,5.4,5.3,5.4,5.4,5.427123
2003,5.6,5.8,5.8,5.8,6.5,5.9,5.860752
